Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
27610662,03/09/2014 04:50:00 PM,03/12/2014 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,12 Dead Animals,Sidewalk,11222.0,198 CALYER STREET,CALYER STREET,LEONARD STREET,ECKFORD STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,03/12/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,997558.0,204710.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72854833841257,-73.95198477319008,"(40.72854833841257, -73.95198477319008)"
27593826,03/08/2014 09:21:02 PM,03/10/2014 02:35:06 AM,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,11222.0,,,,,DRIGGS AVENUE,MONITOR STREET,INTERSECTION,BROOKLYN,,,Closed,03/18/2014 09:21:02 PM,03/10/2014 02:35:06 AM,01 BROOKLYN,BROOKLYN,1000265.0,202790.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72327391936637,-73.94222249650207,"(40.72327391936637, -73.94222249650207)"
27591547,03/08/2014 05:38:00 PM,04/21/2014 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11222.0,186 GREENPOINT AVENUE,GREENPOINT AVENUE,LEONARD STREET,ECKFORD STREET,,,ADDRESS,BROOKLYN,,,Closed,,04/21/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,997290.0,205352.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73031087040252,-73.95295047212237,"(40.73031087040252, -73.95295047212238)"
27658441,03/08/2014 04:53:32 PM,03/11/2014 12:57:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,145 MC GUINNESS BOULEVARD,MC GUINNESS BOULEVARD,NORMAN AVENUE,MESEROLE AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/11/2014 12:57:00 PM,01 BROOKLYN,BROOKLYN,998192.0,204253.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72729300847449,-73.94969825028994,"(40.72729300847451, -73.94969825028994)"
27666731,03/08/2014 12:39:54 PM,03/10/2014 12:30:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,311 RICHARDSON STREET,RICHARDSON STREET,DEBEVOISE AVENUE,MORGAN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/10/2014 12:30:00 PM,01 BROOKLYN,BROOKLYN,1001205.0,201561.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71989886024152,-73.938834344539,"(40.719898860241514, -73.938834344539)"
27599732,03/07/2014 09:25:00 PM,03/28/2014 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11222.0,89 FREEMAN STREET,FREEMAN STREET,FRANKLIN STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/28/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,995947.0,206765.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.734191086063575,-73.95779368328559,"(40.734191086063575, -73.95779368328559)"
27666000,03/07/2014 07:21:50 PM,03/08/2014 12:30:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,285 DRIGGS AVENUE,DRIGGS AVENUE,LEONARD STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/08/2014 12:30:00 PM,01 BROOKLYN,BROOKLYN,998334.0,202500.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72248122477399,-73.94918959306506,"(40.722481224773986, -73.94918959306506)"
27660938,03/07/2014 07:17:17 PM,03/08/2014 10:30:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,28 HERBERT STREET,HERBERT STREET,GRAHAM AVENUE,BROOKLYN QUEENS EXPWY ET 33 EB,,,ADDRESS,BROOKLYN,,,Closed,,03/08/2014 10:30:00 AM,01 BROOKLYN,BROOKLYN,999698.0,201366.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71936639218773,-73.9442713368568,"(40.71936639218773, -73.9442713368568)"
27670728,03/07/2014 12:00:47 PM,03/08/2014 01:50:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0, NORTH HENRY STREET,NORTH HENRY STREET,MESEROLE AVENUE,NORMAN AVENUE,,,BLOCKFACE,BROOKLYN,,,Closed,,03/08/2014 01:50:00 PM,01 BROOKLYN,BROOKLYN,999763.0,204696.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72850631958217,-73.9440291736385,"(40.728506319582166, -73.9440291736385)"
27667399,03/07/2014 11:59:19 AM,03/08/2014 01:25:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0, NORTH HENRY STREET,NORTH HENRY STREET,GREENPOINT AVENUE,MESEROLE AVENUE,,,BLOCKFACE,BROOKLYN,,,Closed,,03/08/2014 01:25:00 PM,01 BROOKLYN,BROOKLYN,999690.0,205272.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.730087426244026,-73.94429123553662,"(40.730087426244026, -73.94429123553662)"
27669044,03/07/2014 10:28:49 AM,03/08/2014 01:00:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0, EAGLE STREET,EAGLE STREET,MC GUINNESS BOULEVARD,PROVOST STREET,,,BLOCKFACE,BROOKLYN,,,Closed,,03/08/2014 01:00:00 PM,01 BROOKLYN,BROOKLYN,997767.0,207251.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.735522441907314,-73.95122559720323,"(40.73552244190731, -73.95122559720323)"
27658015,03/07/2014 08:22:09 AM,03/08/2014 02:25:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,,,KINGSLAND AVENUE,NORMAN AVENUE,INTERSECTION,BROOKLYN,,,Closed,,03/08/2014 02:25:00 PM,01 BROOKLYN,BROOKLYN,1000328.0,204421.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72775050289175,-73.94199131410589,"(40.727750502891745, -73.94199131410589)"
27662753,03/06/2014 02:42:18 PM,03/07/2014 11:55:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0, STEWART AVENUE,STEWART AVENUE,ANTHONY STREET,LOMBARDY STREET,,,BLOCKFACE,BROOKLYN,,,Closed,,03/07/2014 11:55:00 AM,01 BROOKLYN,BROOKLYN,1002938.0,203108.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.724141509052316,-73.9325782035437,"(40.72414150905231, -73.93257820354371)"
27662810,03/06/2014 02:41:12 PM,03/07/2014 11:30:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,,,MEEKER AVENUE,SUTTON STREET,INTERSECTION,BROOKLYN,,,Closed,,03/07/2014 11:30:00 AM,01 BROOKLYN,BROOKLYN,1000820.0,202651.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.722891375919005,-73.94022055932035,"(40.722891375919005, -73.94022055932034)"
27667878,03/06/2014 02:27:14 PM,03/07/2014 11:42:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,,,KINGSLAND AVENUE,LOMBARDY STREET,INTERSECTION,BROOKLYN,,,Closed,,03/07/2014 11:42:00 AM,01 BROOKLYN,BROOKLYN,1000607.0,202181.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72160173622636,-73.9409901395302,"(40.72160173622636, -73.94099013953021)"
27662806,03/06/2014 02:25:10 PM,03/07/2014 11:07:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,,,DUPONT STREET,PROVOST STREET,INTERSECTION,BROOKLYN,,,Closed,,03/07/2014 11:07:00 AM,01 BROOKLYN,BROOKLYN,998063.0,207552.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73634815514157,-73.95015690047069,"(40.73634815514157, -73.95015690047069)"
27587961,03/06/2014 01:24:24 PM,03/06/2014 03:07:00 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11222.0,681 MORGAN AVENUE,MORGAN AVENUE,NASSAU AVENUE,NORMAN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,03/06/2014 09:24:24 PM,03/06/2014 03:04:57 PM,01 BROOKLYN,BROOKLYN,1000867.0,204311.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72744758364377,-73.94004689907591,"(40.72744758364377, -73.9400468990759)"
27588239,03/06/2014 01:14:00 PM,03/28/2014 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E5 Loose Rubbish,Sidewalk,11222.0,98 CLAY STREET,CLAY STREET,MANHATTAN AVENUE,MC GUINNESS BOULEVARD,,,ADDRESS,BROOKLYN,,,Closed,,03/28/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,996901.0,207665.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73666005062652,-73.95434967072265,"(40.73666005062652, -73.95434967072265)"
27587293,03/06/2014 10:21:00 AM,,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11222.0,470 MANHATTAN AVENUE,MANHATTAN AVENUE,NEWTON STREET,ECKFORD STREET,,,ADDRESS,BROOKLYN,,,Open,,,01 BROOKLYN,BROOKLYN,998756.0,201684.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72024082021714,-73.94766891587891,"(40.72024082021714, -73.9476689158789)"
27589906,03/06/2014 10:21:00 AM,03/13/2014 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,470 MANHATTAN AVENUE,MANHATTAN AVENUE,NEWTON STREET,ECKFORD STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,03/13/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,998756.0,201684.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72024082021714,-73.94766891587891,"(40.72024082021714, -73.9476689158789)"
27575991,03/05/2014 06:31:52 PM,,DOT,Department of Transportation,Street Condition,Line/Marking - After Repaving,Street,11222.0,,,,,KENT STREET,MCGUINESS BOULEVARD,INTERSECTION,BROOKLYN,,,Assigned,04/04/2014 06:31:52 PM,,01 BROOKLYN,BROOKLYN,997614.0,205659.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73115302650646,-73.95178084060316,"(40.73115302650646, -73.95178084060315)"
27579340,03/05/2014 02:22:00 PM,03/06/2014 12:00:00 PM,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,11222.0,,,MANHATTAN AVENUE,DUPONT STREET,MANHATTAN AVENUE,DUPONT STREET,INTERSECTION,BROOKLYN,,,Closed,,03/06/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,996668.0,207376.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73586714732375,-73.95519096971073,"(40.735867147323745, -73.95519096971073)"
27664156,03/05/2014 11:52:31 AM,03/07/2014 03:15:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,3 THOMAS STREET,THOMAS STREET,VARICK AVENUE,STEWART AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/07/2014 03:15:00 PM,01 BROOKLYN,BROOKLYN,1002364.0,203619.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72554527365414,-73.93464768091464,"(40.72554527365414, -73.93464768091464)"
27667850,03/05/2014 07:35:39 AM,03/06/2014 03:20:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,,,DRIGGS AVENUE,RUSSELL STREET,INTERSECTION,BROOKLYN,,,Closed,,03/06/2014 03:20:00 PM,01 BROOKLYN,BROOKLYN,999749.0,202725.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72309642924918,-73.94408422493395,"(40.72309642924918, -73.94408422493396)"
27570947,03/04/2014 11:20:43 PM,03/07/2014 02:30:00 AM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11222.0,,,,,BROOKLYN QUEENS EXPRESSWAY,KOSCIUSKO BRIDGE,INTERSECTION,BROOKLYN,,,Closed,06/02/2014 11:20:43 PM,03/07/2014 02:29:31 AM,01 BROOKLYN,BROOKLYN,1002783.0,203555.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72536874132549,-73.93313617497442,"(40.72536874132549, -73.93313617497442)"
27574500,03/04/2014 11:02:00 AM,03/05/2014 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,21 MONITOR STREET,MONITOR STREET,RICHARDSON STREET,HERBERT STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,03/05/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,1000420.0,201531.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7198179871526,-73.94166632607593,"(40.71981798715259, -73.94166632607593)"
27574435,03/04/2014 09:13:00 AM,03/05/2014 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,25 DIVISION PLACE,DIVISION PLACE,DEBEVOISE AVENUE,MORGAN AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,03/05/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,1001029.0,201777.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7204920636172,-73.93946873099358,"(40.7204920636172, -73.93946873099358)"
27569983,03/04/2014 08:30:00 AM,03/05/2014 12:00:00 PM,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,11222.0,85 NASSAU AVENUE,NASSAU AVENUE,BEDFORD AVENUE,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,03/05/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,997853.0,202957.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.723736331685,-73.95092395769223,"(40.723736331685, -73.95092395769224)"
27564301,03/03/2014 06:07:38 PM,03/10/2014 11:49:30 AM,DOT,Department of Transportation,Sidewalk Condition,Dumpster - Construction Waste,Sidewalk,11222.0,735 MANHATTAN AVENUE,MANHATTAN AVENUE,NORMAN AVENUE,MESEROLE AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/13/2014 06:07:38 PM,03/10/2014 11:49:12 AM,01 BROOKLYN,BROOKLYN,997490.0,203884.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72628127203979,-73.95223174210794,"(40.7262812720398, -73.95223174210793)"
27562096,03/03/2014 02:20:00 PM,03/03/2014 02:20:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,80 MCGUINNESS BLVD SOUTH,MCGUINNESS BLVD SOUTH,NEWTON STREET,BQE WB EN MC GUINNESS BLVD S,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,03/03/2014 02:20:00 PM,01 BROOKLYN,BROOKLYN,999486.0,201920.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72088735606738,-73.94503487265334,"(40.72088735606738, -73.94503487265335)"
27561454,03/03/2014 07:56:40 AM,03/10/2014 11:29:46 AM,DOT,Department of Transportation,Sidewalk Condition,Dumpster - Construction Waste,Sidewalk,11222.0,145A DIAMOND STREET,DIAMOND STREET,NORMAN AVENUE,MESEROLE AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/13/2014 07:56:40 AM,03/10/2014 11:28:48 AM,01 BROOKLYN,BROOKLYN,998687.0,204307.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72744043125038,-73.94791220987085,"(40.72744043125038, -73.94791220987085)"
27662881,03/02/2014 12:18:01 AM,03/02/2014 10:45:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,,,CALYER STREET,RUSSELL STREET,INTERSECTION,BROOKLYN,,,Closed,,03/02/2014 10:45:00 PM,01 BROOKLYN,BROOKLYN,999405.0,205459.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73060118827297,-73.94531911706265,"(40.73060118827297, -73.94531911706265)"
27559216,03/01/2014 05:47:25 PM,03/06/2014 02:55:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,99 RUSSELL STREET,RUSSELL STREET,DRIGGS AVENUE,NASSAU AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/06/2014 02:55:00 PM,01 BROOKLYN,BROOKLYN,999700.0,203094.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72410933038182,-73.94426015519426,"(40.72410933038182, -73.94426015519427)"
27555313,03/01/2014 04:08:00 PM,03/11/2014 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E11 Litter Surveillance,Sidewalk,11222.0,,,WEST STREET,KENT STREET,WEST STREET,KENT STREET,INTERSECTION,BROOKLYN,,,Closed,,03/11/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,995514.0,205396.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73043407957447,-73.95935836998228,"(40.73043407957448, -73.95935836998228)"
27555293,03/01/2014 04:06:00 PM,03/11/2014 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E11 Litter Surveillance,Sidewalk,11222.0,,,FRANKLIN STREET,NORTH 15 STREET,FRANKLIN STREET,NORTH 15 STREET,INTERSECTION,BROOKLYN,,,Closed,,03/11/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,996010.0,203452.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7250976285496,-73.95757215033676,"(40.7250976285496, -73.95757215033676)"
27551047,02/28/2014 04:04:40 PM,,DOT,Department of Transportation,Street Condition,Wear & Tear,,11222.0,98 GUERNSEY STREET,GUERNSEY STREET,NASSAU AVENUE,NORMAN AVENUE,,,ADDRESS,BROOKLYN,,,Pending,,02/28/2014 04:04:40 PM,01 BROOKLYN,BROOKLYN,997256.0,203147.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.724258733447705,-73.95307740889888,"(40.7242587334477, -73.95307740889888)"
27541636,02/28/2014 01:20:00 PM,04/01/2014 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11222.0,15 CLAY STREET,CLAY STREET,COMMERCIAL STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,04/01/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,996016.0,207561.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7363758179809,-73.957543318334,"(40.7363758179809, -73.957543318334)"
27548017,02/28/2014 12:52:00 PM,03/02/2014 12:00:00 PM,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11222.0,204 MONITOR STREET,MONITOR STREET,NASSAU AVENUE,NORMAN AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,03/02/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,1000122.0,203957.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72647730819366,-73.94273564682777,"(40.72647730819366, -73.94273564682777)"
27546602,02/28/2014 11:09:00 AM,02/28/2014 12:00:00 PM,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,11222.0,87 DOBBIN STREET,DOBBIN STREET,NORMAN AVENUE,CLIFFORD PLACE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,02/28/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,996826.0,203492.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72520629637424,-73.95462810285616,"(40.72520629637424, -73.95462810285616)"
27547064,02/28/2014 10:13:00 AM,03/01/2014 12:00:00 PM,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11222.0,192 FREEMAN STREET,FREEMAN STREET,MANHATTAN AVENUE,MC GUINNESS BOULEVARD,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,03/01/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,997048.0,206896.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7345491241709,-73.95382069352385,"(40.734549124170904, -73.95382069352385)"
27543166,02/28/2014 08:05:00 AM,02/28/2014 09:20:00 AM,DEP,Department of Environmental Protection,Hazardous Materials,Chemical Odor (HD1),,11222.0,52 BEADEL STREET,BEADEL STREET,DEBEVOISE AVENUE,MORGAN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,02/28/2014 09:20:00 AM,01 BROOKLYN,BROOKLYN,1001188.0,202099.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72137557272689,-73.93889431862371,"(40.72137557272689, -73.93889431862371)"
27536999,02/27/2014 04:21:00 PM,02/28/2014 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,121 KINGSLAND AVENUE,KINGSLAND AVENUE,HERBERT STREET,BEADEL STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,02/28/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,1000648.0,201842.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72067118733516,-73.9408430530208,"(40.72067118733516, -73.9408430530208)"
27535912,02/27/2014 03:56:00 PM,02/28/2014 12:00:00 PM,DSNY,BCC - Brooklyn North,Derelict Bicycle,14B Derelict Bicycle,Street,11222.0,131 GREENPOINT AVENUE,GREENPOINT AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,02/28/2014 12:00:00 PM,01 BROOKLYN,BROOKLYN,996715.0,205287.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73013329033032,-73.95502524542276,"(40.73013329033032, -73.95502524542275)"
27537214,02/26/2014 06:11:19 PM,03/07/2014 09:50:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,CALYER STREET,MC GUINNESS BOULEVARD,CALYER STREET,MC GUINNESS BOULEVARD,INTERSECTION,BROOKLYN,,,Closed,,03/07/2014 09:50:00 AM,01 BROOKLYN,BROOKLYN,997925.0,204873.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.728995173780405,-73.95066030723899,"(40.728995173780405, -73.95066030723899)"
